PRODUCTO,COLOR,GENERO
37010077,37,H
37010077,56,H
37010075,46,M
37010075,43,M
37010074,08,H
37010074,56,H
37010073,69,H
37010072,99,M
37010071,99,M
37010071,43,M
37010071,32,M
37010071,01,M
37010067,99,M
37010065,43,H
37010064,TN,M
37010062,99,M
37010061,06,D
37010060,TC,M
37010059,95,O
37010058,11,M
37010057,11,M
37010056,69,H
37010054,09,M
37010053,03,M
37010051,99,M
37010050,88,M
37010046,80,M
37010046,99,M
37010045,99,M
37010045,02,M
37010044,99,M
37010043,84,M
37010042,70,M
37010041,56,H
37010040,05,H
37010039,06,H
37010036,99,H
37010034,CG,H
37010034,56,H
37010034,37,H
37010033,08,H
37010033,56,H
37010031,92,H
37010030,39,H
37010030,56,H
37010029,TO,A
37010029,TM,A
37010028,01,M
37010027,56,H
37010026,TC,A
37010026,01,A
37010024,99,M
37010023,99,M
37010022,99,M
37010020,95,M
37010020,85,M
37010020,01,M
37010020,32,M
37010020,06,M
37010018,TO,O
37010018,TM,O
37010016,99,M
37010015,99,M
37010011,02,M
37010011,20,M
37010011,52,M
37010009,99,H
37010007,20,H
37010006,99,M
37010005,06,M
37010005,20,M
37010005,99,M
37010005,01,M
37010003,70,M
37010002,56,M
37010001,70,M
37010001,15,M
37010001,56,M
37010000,99,M
37010000,01,M
37010000,70,M
37009805,01,H
37009805,50,H
37009206,73,U
37009204,02,U
37009203,73,U
37009202,47,U
37009095,02,U
37009094,43,U
37009093,43,U
37009030,43,U
37009029,76,U
37009029,OR,U
37009029,01,U
37009028,01,U
37009027,85,M
37009026,99,M
37008635,01,M
37008634,99,M
37008633,99,M
37008632,99,M
37008267,11,M
37008266,05,M
37008265,99,M
37008259,TM,M
37008258,TN,M
37008255,43,M
37008254,78,M
37007882,02,Q
37007881,40,Q
37007880,52,H
37007879,99,H
37007878,94,O
37007877,92,D
37007773,99,M
37007772,02,M
37007770,85,M
37007769,78,M
37007768,08,M
37007767,TM,M
37007766,TN,M
37007765,43,M
37007764,TN,M
37007763,TO,M
37007762,DO,M
37007761,99,M
37007760,01,H
37007759,50,H
37007758,85,H
37007757,52,H
37007756,05,M
37007755,92,M
37007754,37,E
37007753,08,M
37007751,68,M
37007751,09,M
37007750,99,M
37007750,05,M
37007749,92,A
37007747,09,M
37007747,11,M
37007746,48,M
37007745,48,M
37007744,05,M
37007743,70,A
37007742,81,M
37007742,05,M
37007741,20,M
37007741,52,M
37007740,56,H
37007739,01,H
37007738,05,M
37007735,99,M
37007734,30,M
37007734,88,M
37007733,97,M
37007732,99,M
37007731,85,M
37007730,52,M
37007729,05,M
37007728,48,M
37007727,05,M
37007725,06,M
37007724,09,M
37007723,99,H
37007722,99,H
37007721,99,H
37007720,99,H
37007718,07,H
37007718,56,H
37007717,30,H
37007716,09,H
37007715,78,H
37007713,09,M
37007713,40,M
37007710,07,E
37007710,81,E
37007116,PL,A
37007115,OR,A
37007114,OR,A
37007113,OR,A
37007112,PL,A
37007111,92,H
37007109,30,H
37007108,99,H
37007107,92,H
37007106,92,H
37007105,99,Q
37006739,91,H
37006738,91,H
37006737,56,H
37006736,71,H
37006734,02,H
37006733,02,H
37006730,02,O
37006729,56,O
37006728,11,H
37006728,44,H
37006727,51,H
37006727,75,H
37006726,01,H
37006725,01,H
37006724,56,H
37006723,44,H
37006722,23,H
37006721,01,H
37006720,01,H
37006719,50,H
37006718,49,A
37006717,49,E
37006716,78,E
37006715,78,A
37006714,52,A
37006713,52,E
37006712,OR,E
37006711,OR,A
37006710,05,U
37006709,83,U
37006708,37,U
37006708,36,U
37006708,83,U
37006706,08,U
37006706,19,U
37006706,18,U
37006705,50,H
37006705,09,H
37006704,09,M
37006321,01,M
37006319,99,M
37006318,85,M
37006318,08,M
37006317,99,M
37006316,02,M
37006316,99,M
37006315,65,M
37006315,99,M
37006314,09,M
37006314,99,M
37006313,99,M
37006312,99,M
37006310,95,M
37006310,35,M
37006309,81,E
37006308,40,A
37006308,02,A
37006306,07,E
37006305,96,H
37006305,37,H
37006304,08,H
37006304,99,H
37006303,94,H
37006303,56,H
37005981,52,U
37005980,52,U
37005979,52,U
37005978,52,U
37005977,02,U
37005976,02,U
37005975,02,U
37005974,02,U
37005973,05,H
37005972,91,H
37005971,08,M
37005971,69,M
37005970,05,M
37005969,99,M
37005969,01,M
37005968,02,M
37005967,20,M
37005966,68,M
37005965,02,M
37005965,70,M
37005964,25,M
37005963,05,M
37005961,02,D
37005960,15,D
37005959,49,H
37005958,09,H
37005956,52,E
37005955,30,U
37005954,85,E
37005953,81,A
37005952,07,E
37005951,30,U
37005950,05,M
37005950,03,M
37005949,02,M
37005949,06,M
37005948,08,M
37005947,PL,Q
37005946,OR,Q
37005945,76,M
37005945,02,M
37005945,99,M
37005944,01,M
37005943,68,M
37005942,PL,Q
37005941,43,M
37005940,43,M
37005940,56,M
37005939,78,M
37005938,99,M
37005938,02,M
37005937,85,E
37005936,02,M
37005935,81,M
37005934,99,M
37005933,49,H
37005932,92,H
37005931,99,H
37005931,51,H
37005931,02,H
37005931,56,H
37005931,49,H
37005930,56,H
37005930,03,H
37005930,98,H
37005928,28,H
37005927,56,H
37005926,56,H
37005926,05,H
37005926,31,H
37005925,52,H
37005924,30,U
37005922,05,H
37005921,56,H
37005921,43,H
37005920,92,M
37005919,95,Q
37005918,92,A
37005917,08,A
37005916,08,A
37005916,92,A
37005916,99,A
37005915,95,A
37005915,09,A
37005915,56,A
37005914,81,A
37005913,56,H
37005912,31,H
37005912,08,H
37005912,99,H
37005912,39,H
37005911,36,H
37005911,56,H
37005910,77,H
37005909,30,H
37005908,31,H
37005908,99,H
37005907,92,H
37005906,96,H
37005905,30,H
37005904,99,H
37005903,56,H
37005903,96,H
37005903,99,H
37005902,99,H
37005902,02,H
37005902,96,H
37005902,28,H
37005842,OR,M
37005841,OR,M
37005840,OR,M
37005839,OR,M
37005838,OR,M
37005837,OR,M
37005836,OR,M
37005835,OR,M
37005834,99,M
37005834,35,M
37005833,99,M
37005832,OR,M
37005831,99,M
37005831,30,M
37005830,99,M
37005829,99,M
37005828,68,M
37005827,99,M
37005826,50,M
37005825,85,M
37005825,01,M
37005824,99,M
37005824,85,M
37005823,99,M
37005821,15,M
37005821,99,M
37005820,91,Q
37005819,02,Q
37005819,81,Q
37005744,99,M
37005742,92,D
37005628,99,M
37005625,99,M
37005616,56,E
37005615,99,M
37005615,37,M
37005614,99,H
37005607,TN,Q
37005569,99,H
37005556,06,M
37005556,43,M
37005556,99,M
37005554,TN,Q
37005552,81,Q
37005552,92,Q
37005552,37,Q
37005552,99,Q
37005550,02,M
37005550,76,M
37005550,37,M
37005547,92,H
37005547,37,H
37005547,52,H
37005546,33,M
37005546,05,M
37005546,99,M
37005546,37,M
37005544,37,M
37005544,99,M
37005544,32,M
37005543,99,M
37005542,09,M
37005542,99,M
37005540,96,H
37005540,56,H
37005532,95,H
37005527,49,H
37005524,56,H
37005523,91,H
37005517,37,H
37005154,OR,A
37005153,50,A
37005152,68,A
37005151,OR,A
37005150,PL,A
37005149,68,A
37005148,OR,A
37005147,85,A
37005146,50,A
37005145,99,M
37005145,92,M
37005145,70,M
37005145,09,M
37005145,43,M
37005144,69,M
37005141,94,M
37005139,02,M
37005138,32,M
37005137,99,M
37005137,09,M
37005136,69,M
37005136,99,M
37005135,94,M
37005135,99,M
37005135,70,M
37005135,30,M
37005134,32,M
37005133,43,M
37005132,99,M
37005131,99,M
37005130,61,A
37005130,02,A
37005129,99,M
37004775,02,O
37004773,02,O
37004773,99,O
37004773,56,O
37004772,95,O
37004771,02,O
37004771,43,O
37004770,99,O
37004770,02,O
37004770,43,O
37004769,43,O
37004768,76,O
37004768,56,O
37004767,94,O
37004766,02,O
37004765,08,U
37004762,92,U
37004761,92,U
37004760,56,O
37004759,37,H
37004758,09,H
37004758,99,H
37004757,56,H
37004757,09,H
37004757,08,H
37004757,37,H
37004756,57,H
37004755,93,H
37004754,05,M
37004754,30,M
37004754,81,M
37004753,99,M
37004405,02,A
37004404,02,A
37004403,95,A
37004400,02,A
37004399,02,M
37004398,91,Q
37004397,02,Q
37004396,02,Q
37004395,02,M
37004395,83,M
37004395,01,M
37004394,99,A
37004394,85,A
37004394,52,A
37004393,68,Q
37004393,99,Q
37004393,02,Q
37004392,02,Q
37004391,99,H
37004390,52,H
37004389,85,A
37004389,99,A
37004388,02,A
37004388,68,A
37004387,99,M
37004387,85,M
37004386,40,A
37004386,02,A
37004384,85,M
37004384,43,M
37004384,12,M
37004383,15,O
37004382,43,M
37004381,37,H
37004381,02,H
37004380,02,H
37004379,TO,M
37004378,TM,M
37004377,01,H
37004377,99,H
37004073,OR,M
37004072,OR,M
37004071,PL,M
37004070,PL,M
37004069,OR,A
37004068,85,A
37004067,50,A
37004066,OR,A
37004065,01,A
37004064,85,A
37004063,52,A
37004062,99,A
37004061,OR,A
37004060,OR,A
37004059,OR,A
37004058,OR,A
37004057,OR,A
37004056,43,D
37004055,43,O
37004054,95,O
37004053,69,H
37004052,99,H
37004051,49,H
37004050,94,F
37004050,07,F
37004050,45,F
37004049,CU,H
37004049,99,H
37004046,99,H
37004045,99,H
37004044,02,M
37004043,99,M
37004042,01,A
37004041,02,M
37004040,99,M
37004040,02,M
37004039,30,M
37004038,99,M
37004037,08,U
37004036,08,U
37004035,08,U
37004034,08,U
37004031,01,P
37004031,50,P
37004030,56,H
37004029,TO,H
37004027,01,H
37004026,01,H
37004025,TC,H
37004024,37,H
37004023,55,H
37004022,43,H
37004021,37,H
37004021,78,H
37004021,08,H
37004021,69,H
37004020,54,H
37004019,56,H
37004018,52,H
37004017,54,H
37004016,37,H
37004015,56,H
37004014,52,H
37004013,37,H
37004011,08,H
37004011,37,H
37004010,39,H
37004010,99,H
37004009,37,H
37004008,99,H
37004008,09,H
37004007,96,H
37004007,31,H
37004006,56,H
37004006,08,H
37004005,08,H
37004005,56,H
37004005,37,H
37004004,37,H
37004003,36,H
37004002,56,H
37004002,09,H
37004001,35,M
37003871,05,M
37003870,05,M
37003869,05,M
37003868,30,M
37003867,70,M
37003866,30,M
37003865,85,M
37003865,50,M
37003865,09,M
37003864,05,M
37003864,68,M
37003863,85,M
37003862,09,M
37003861,05,M
37003860,88,M
37003860,08,M
37003859,05,M
37003859,12,M
37003858,51,M
37003856,85,M
37003855,56,A
37003852,08,M
37003852,37,M
37003851,70,M
37003851,07,M
37003851,30,M
37003846,37,M
37003828,56,O
37003776,95,P
37003775,99,O
37003775,05,O
37003729,30,M
37003729,99,M
37003720,69,P
37003720,37,P
37003720,99,P
37003719,TM,A
37003717,99,M
37003710,02,O
37003710,56,O
37003709,88,M
37003709,02,M
37003709,95,M
37003709,97,M
37003709,82,M
37003709,93,M
37003708,37,M
37003705,99,M
37003276,92,U
37003276,08,U
37003275,98,M
37003274,98,M
37003273,02,F
37003272,02,F
37003271,51,A
37003270,02,A
37003269,50,E
37003268,02,E
37003267,11,Q
37003267,99,Q
37003266,99,Q
37003266,11,Q
37003266,02,Q
37003265,91,Q
37003265,02,Q
37003265,99,Q
37003265,43,Q
37003264,02,A
37003263,02,A
37003262,02,A
37003261,94,D
37003260,91,Q
37003259,56,O
37003259,94,O
37003259,02,O
37003258,50,A
37003257,82,A
37003256,92,F
37003256,02,F
37003255,56,D
37003254,43,O
37003254,56,O
37003253,05,M
37002891,16,U
37002890,98,M
37002889,98,M
37002888,08,U
37002887,08,U
37002885,99,M
37002884,TA,M
37002883,99,M
37002882,80,M
37002881,99,M
37002880,BL,M
37002879,15,O
37002879,56,O
37002879,18,O
37002879,37,O
37002879,49,O
37002879,99,O
37002879,28,O
37002878,37,D
37002878,18,D
37002878,28,D
37002878,56,D
37002878,10,D
37002878,43,D
37002878,15,D
37002877,95,O
37002526,07,E
37002525,OR,Q
37002524,OR,Q
37002523,98,M
37002522,98,M
37002521,61,M
37002520,20,M
37002519,61,M
37002518,40,M
37002517,OR,M
37002516,OR,M
37002515,20,M
37002514,30,M
37002514,99,M
37002513,88,M
37002512,32,M
37002511,40,M
37002511,32,M
37002511,70,M
37002511,99,M
37002510,TM,H
37002509,OR,M
37002508,PL,M
37002507,OR,M
37002507,PL,M
37002506,08,H
37002505,37,H
37002504,01,H
37002503,01,H
37002503,99,H
37002502,07,H
37002502,30,H
37002501,08,H
37002010,07,E
37002009,94,E
37002008,94,E
37002007,02,O
37002006,92,O
37002005,20,D
37002005,53,D
37002004,76,O
37002004,49,O
37002004,56,O
37002003,56,O
37002002,49,D
37002002,76,D
37002001,37,O
37002001,70,O
37002001,56,O
37001513,40,U
37001512,40,U
37001511,05,U
37001510,05,U
37001509,11,U
37001508,02,A
37001508,99,A
37001508,85,A
37001508,83,A
37001508,68,A
37001507,81,F
37001506,OR,Q
37001505,99,Q
37001504,OR,Q
37001503,37,O
37001503,56,O
37001503,94,O
37001502,52,E
37001501,20,M
37001501,09,M
37001334,43,H
37001334,56,H
37001333,37,H
37001332,91,H
37001331,95,H
37001330,95,H
37001330,56,H
37001330,30,H
37001329,95,H
37001329,56,H
37001329,30,H
37001328,43,H
37001327,99,M
37001326,85,M
37001323,21,M
37001323,85,M
37001322,52,Q
37001322,70,Q
37001321,30,Q
37001319,02,A
37001315,08,Q
37001313,02,Q
37001312,02,Q
37001311,20,M
37001311,01,M
37001311,50,M
37001310,02,F
37001309,01,M
37001308,15,A
37001308,46,A
37001308,56,A
37001307,74,A
37001307,50,A
37001307,02,A
37001306,99,M
37001304,02,F
37001303,01,M
37001303,99,M
37001303,20,M
37001302,01,M
37001302,02,M
37001301,01,M
37001300,01,M
37001291,43,O
37001285,35,U
37001285,83,U
37001280,28,U
37001280,59,U
37001279,05,H
37001270,05,M
37001270,87,M
37001268,30,M
37001267,02,A
37001266,56,A
37001265,85,E
37001264,50,A
37001263,02,A
37001262,85,A
37001261,01,H
37001260,25,H
37001259,50,H
37001258,52,H
37001257,02,F
37001256,50,H
37001254,45,H
37001253,99,P
37001253,37,P
37001253,52,P
37001253,91,P
37001253,69,P
37001250,53,A
37001250,88,A
37001248,TC,A
37001243,01,H
37001242,87,M
37001242,05,M
37001240,05,M
37001239,87,M
37001239,05,M
37001239,99,M
37001233,05,M
37001233,87,M
37001231,TM,M
37001220,TM,M
37001189,TM,M
37001188,TM,M
37001187,TM,M
37001186,99,M
37001186,08,M
37001156,77,M
37001156,40,M
37001148,40,M
37001143,87,M
37001131,40,M
37001131,65,M
37001130,02,O
37001128,02,M
37001118,01,M
37001111,87,M
37001107,50,M
37001097,20,M
37001092,43,M
37001092,99,M
37001092,02,M
37001088,85,A
37001088,07,A
37001088,99,A
37001088,96,A
37001088,02,A
37001076,01,H
37001070,99,H
37001069,70,H
37001068,45,H
37001068,06,H
37001068,08,H
37001067,11,H
37001066,99,H
37001066,14,H
37001065,99,H
37001065,08,H
37001065,92,H
37001064,34,H
37001062,43,M
37001062,52,M
37001061,28,E
37001060,28,A
37001059,69,A
37001059,99,A
37001059,94,A
37001059,82,A
37001058,01,U
37001057,01,U
37001054,88,M
37001054,01,M
37001054,30,M
37001054,99,M
37001054,91,M
37001050,99,A
37001050,40,A
37001050,02,A
37001050,82,A
37001050,95,A
37001049,08,H
37001049,01,H
37001049,99,H
37001048,01,M
37001047,52,M
37001047,42,M
37001045,40,M
37001043,88,M
37001042,40,M
37001041,TN,P
37001041,TC,P
37001041,TM,P
37001041,01,P
37001040,01,P
37001040,TC,P
37001040,TN,P
37001039,04,H
37001039,37,H
37001039,56,H
37001038,91,D
37001037,45,H
37001037,01,H
37001037,99,H
37001037,08,H
37001034,05,H
37001033,99,H
37001032,91,H
37001032,02,H
37001032,14,H
37001032,69,H
37001032,93,H
37001031,01,H
37001031,70,H
37001031,53,H
37001031,99,H
37001031,94,H
37001031,56,H
37001030,99,O
37001030,56,O
37001030,52,O
37001030,37,O
37001030,94,O
37001029,08,H
37001028,BL,H
37001027,01,H
37001025,75,M
37001023,40,M
37001020,43,M
37001020,76,M
37001016,76,M
37001013,99,M
37001013,08,M
37001013,56,M
37001011,20,M
37001010,09,M
37001006,99,M
37001004,99,M
37001003,99,M
37001002,99,M
37001001,99,M
37001000,TM,H
37000983,TM,H
37000975,TC,H
37000961,91,H
37000955,01,H
37000953,45,H
37000953,03,H
37000953,99,H
37000910,43,H
37000908,01,H
37000906,01,H
37000900,19,H
37000898,05,H
37000879,43,H
37000857,56,H
37000850,40,H
37000850,05,H
37000835,99,H
37000834,03,H
37000833,56,H
37000832,08,H
37000828,50,H
37000826,50,H
37000822,09,M
37000817,01,H
37000816,06,M
37000815,99,M
37000815,43,M
37000814,52,H
37000813,52,H
37000813,87,H
37000812,85,E
37000812,94,E
37000812,99,E
37000812,52,E
37000812,56,E
37000811,43,H
37000805,52,H
37000805,37,H
37000805,56,H
37000805,14,H
37000801,05,H
37000801,52,H
37000800,50,H
37000799,56,H
37000788,32,M
37000786,81,M
37000786,10,M
37000786,32,M
37000785,82,M
37000785,32,M
37000783,99,M
37000783,32,M
37000782,26,M
37000782,32,M
37000782,99,M
37000781,01,H
37000781,43,H
37000781,87,H
37000781,52,H
37000780,32,M
37000777,02,H
37000777,70,H
37000765,08,H
37000765,69,H
37000765,36,H
37000719,70,M
37000719,12,M
37000715,99,M
37000715,07,M
37000701,99,M
37000699,02,H
37000695,43,H
37000673,BL,H
37000668,TM,H
37000648,56,H
37000648,08,H
37000629,TC,H
37000624,TU,H
37000593,56,M
37000593,99,M
37000593,08,M
37000585,08,M
37000585,56,M
37000585,99,M
37000582,99,M
37000582,01,M
37000579,CU,M
37000578,05,M
37000578,99,M
37000577,10,M
37000577,30,M
37000576,56,H
37000576,54,H
37000576,09,H
37000575,41,H
37000572,06,H
37000572,08,H
37000572,99,H
37000572,56,H
37000572,38,H
37000572,77,H
37000572,31,H
37000571,56,H
37000570,02,H
37000567,34,H
37000567,56,H
37000567,05,H
37000567,52,H
37000564,88,M
37000564,15,M
37000564,01,M
37000560,08,H
37000560,45,H
37000559,70,H
37000559,56,H
37000558,08,H
37000557,99,H
37000557,03,H
37000463,99,M
37000461,02,M
37000460,99,M
37000460,70,M
37000459,TN,M
37000457,32,M
37000457,99,M
37000456,43,M
37000456,87,M
37000456,99,M
37000454,99,M
37000454,43,M
37000453,46,M
37000452,43,M
37000436,65,M
37000436,52,M
37000381,20,M
37000381,99,M
37000362,70,M
37000358,99,M
37000358,74,M
37000355,99,M
37000355,01,M
37000355,43,M
37000353,99,E
37000347,TC,M
37000346,TU,M
37000338,01,M
37000334,TN,E
37000328,BL,M
37000327,TM,M
37000324,TN,M
37000312,12,M
37000304,43,M
37000303,01,M
37000251,97,D
37000250,91,E
37000250,99,E
37000250,85,E
37000243,05,E
37000241,OR,M
37000232,02,M
37000231,70,M
37000231,07,M
37000231,99,M
37000231,82,M
37000222,02,D
37000214,56,E
37000214,02,E
37000214,15,E
37000214,99,E
37000208,PL,M
37000208,OR,M
37000207,OR,M
37000206,PL,M
37000202,PL,M
37000201,99,M
37000200,40,M
37000199,07,H
37000198,08,A
37000189,95,E
37000185,43,H
37000185,23,H
37000185,12,H
37000185,46,H
37000183,30,H
37000182,30,H
37000181,OR,M
37000180,PL,M
37000180,OR,M
37000179,OR,M
37000178,OR,M
37000176,OR,M
37000175,PL,M
37000170,52,H
37000169,01,M
37000169,99,M
37000167,56,H
37000167,37,H
37000166,PL,M
37000166,OR,M
37000165,OR,M
37000165,PL,M
37000164,05,E
37000164,68,E
37000163,54,H
37000162,05,E
37000161,85,M
37000161,37,M
37000160,05,M
37000159,70,M
37000155,43,M
37000154,20,M
37000154,52,M
37000153,88,M
37000152,30,M
37000152,99,M
37000150,85,M
37000145,99,M
37000140,50,H
37000138,50,H
37000128,56,M
37000128,65,M
37000128,99,M
37000128,43,M
37000128,32,M
37000127,02,O
37000126,37,M
37000125,OR,M
37000125,PL,M
37000121,37,M
37000119,OR,M
37000119,PL,M
37000112,OR,M
37000112,PL,M
37000103,TN,M
37000097,TM,M
37000092,92,H
37000089,92,H
37000086,PL,M
37000074,46,M
37000073,70,M
37000065,TM,M
37000055,56,H
37000055,99,H
37000055,39,H
37000055,07,H
37000037,99,H
37000029,56,H
37000029,08,H
37000029,99,H
37000028,56,H
37000028,08,H
37000026,08,H
37000025,52,O
37000025,45,O
37000025,12,O
37000021,99,M
37000008,TC,E
37000007,35,M
37000007,85,M
37000007,01,M
37000007,99,M
35181325,54,F
35151326,40,F
35141328,81,F
35141327,91,F
