PRODUCTO,COLOR,GENERO
47071270,30,M
47071269,16,D
47071268,43,O
47071267,91,M
47071266,52,A
47071265,01,O
47071263,70,O
47071260,40,E
47071260,50,E
47071260,85,E
47071259,99,M
47071259,43,M
47071258,56,H
47071257,59,M
47071257,68,M
47071256,08,H
47071255,43,H
47071254,88,M
47071253,08,U
47071251,05,M
47071250,99,M
47071249,31,M
47071248,99,M
47071246,09,M
47071201,49,H
47071201,56,H
47071201,96,H
47071193,99,M
47069403,46,M
47069203,02,M
47069202,65,M
47069026,56,U
47068650,99,M
47068649,99,M
47068649,37,M
47068648,14,M
47068646,88,M
47068645,65,M
47068645,43,M
47068644,99,M
47068642,TC,M
47068641,88,M
47068640,07,M
47068639,01,M
47068639,20,M
47068638,85,M
47068637,05,M
47068636,02,M
47068635,20,M
47068635,99,M
47068634,99,M
47068633,82,A
47068632,05,M
47068631,52,M
47068630,85,M
47068630,52,M
47068629,28,M
47068629,43,M
47068257,08,Q
47068256,01,M
47068255,11,E
47068255,85,E
47068254,52,A
47068254,26,A
47068254,02,A
47068253,40,M
47068253,05,M
47067885,35,U
47067885,85,U
47067884,35,U
47067884,85,U
47067883,35,U
47067882,08,M
47067880,11,M
47067880,68,M
47067879,08,U
47067878,87,E
47067878,02,E
47067877,99,M
47067851,74,A
47067850,56,H
47067850,06,H
47067849,46,A
47067848,50,Q
47067847,99,M
47067846,56,M
47067846,08,M
47067845,95,O
47067845,56,O
47067844,50,F
47067843,52,M
47067842,85,M
47067842,30,M
47067841,87,E
47067840,02,E
47067839,02,A
47067838,37,O
47067838,56,O
47067837,52,M
47067835,TC,E
47067834,02,A
47067833,01,E
47067832,TM,A
47067831,26,H
47067831,56,H
47067830,02,P
47067829,60,Q
47067829,43,Q
47067828,99,M
47067827,59,Q
47067826,52,O
47067826,56,O
47067825,56,D
47067825,03,D
47067824,20,M
47067823,99,M
47067823,02,M
47067818,01,M
47067817,85,E
47067816,41,E
47067665,99,M
47067664,88,M
47067656,43,M
47067655,53,M
47067655,20,M
47067654,TM,A
47067653,15,M
47067653,43,M
47067653,52,M
47067140,43,M
47067140,05,M
47067140,56,M
47067139,99,M
47067138,99,M
47067137,12,U
47067136,08,M
47067135,31,M
47067134,99,M
47067133,05,M
47067130,69,M
47067126,08,M
47067125,88,M
47067125,01,M
47067123,99,Q
47067122,08,M
47067121,05,M
47067121,20,M
47067120,02,A
47067120,52,A
47067120,85,A
47067119,79,M
47067118,99,M
47067117,79,M
47067116,28,M
47067116,05,M
47067115,05,M
47067114,05,M
47067113,52,M
47067112,05,M
47067111,01,M
47067111,37,M
47067110,OR,M
47067110,PL,M
47067108,88,M
47067107,65,M
47067107,08,M
47067106,02,M
47067105,99,M
47067105,69,M
47067105,01,M
47066714,70,M
47066713,99,M
47066711,99,M
47066710,50,A
47066709,52,M
47066708,37,H
47066708,56,H
47066708,08,H
47066708,30,H
47066707,53,D
47066706,95,M
47066706,05,M
47066705,99,M
47066704,05,M
47066328,99,M
47066327,99,M
47066325,85,A
47066324,68,Q
47066324,52,Q
47066323,99,U
47066323,02,U
47066322,02,U
47066321,05,A
47066320,56,A
47066320,70,A
47066317,02,A
47066316,01,Q
47066315,99,A
47066314,OR,M
47066313,TM,F
47066312,01,Q
47066311,02,P
47066311,52,P
47066311,99,P
47066310,30,U
47066309,30,U
47066308,30,U
47066307,11,U
47066307,50,U
47066306,52,Q
47066303,81,M
47065973,01,A
47065972,05,M
47065971,01,M
47065971,20,M
47065971,56,M
47065971,05,M
47065969,50,E
47065967,52,H
47065966,56,Q
47065964,01,M
47065963,01,M
47065962,50,M
47065961,05,M
47065960,30,M
47065959,01,H
47065957,05,M
47065954,46,H
47065954,20,H
47065953,01,E
47065952,43,A
47065951,08,A
47065950,52,A
47065949,52,O
47065948,99,M
47065947,69,D
47065947,94,D
47065947,08,D
47065946,52,P
47065945,43,E
47065943,01,A
47065942,45,E
47065941,02,A
47065941,50,A
47065940,56,A
47065939,02,F
47065938,56,E
47065937,02,O
47065936,02,O
47065935,52,A
47065934,45,P
47065934,95,P
47065933,02,M
47065931,56,U
47065929,05,Q
47065927,02,F
47065926,02,F
47065924,37,H
47065924,56,H
47065924,05,H
47065923,09,M
47065921,50,H
47065920,02,H
47065920,78,H
47065919,OR,Q
47065918,56,M
47065918,05,M
47065917,05,Q
47065916,99,M
47065915,37,H
47065914,17,M
47065913,05,M
47065912,45,H
47065912,23,H
47065912,50,H
47065912,37,H
47065912,11,H
47065911,30,M
47065911,46,M
47065910,05,H
47065910,99,H
47065908,99,H
47065908,08,H
47065908,32,H
47065907,37,H
47065906,78,H
47065905,08,H
47065904,52,H
47065903,45,H
47065902,01,H
47065902,45,H
47065902,26,H
47065883,52,U
47065882,99,M
47065881,99,M
47065880,37,M
47065879,DC,M
47065878,14,M
47065877,59,M
47065877,05,M
47065876,52,M
47065875,52,M
47065873,99,M
47065873,09,M
47065871,20,M
47065871,40,M
47065871,85,M
47065870,05,U
47065869,52,M
47065869,40,M
47065868,05,M
47065865,43,M
47065864,05,U
47065863,88,M
47065863,20,M
47065862,88,M
47065862,99,M
47065862,43,M
47065860,05,M
47065859,56,M
47065858,CU,M
47065857,99,M
47065856,68,M
47065856,53,M
47065856,11,M
47065856,37,M
47065856,36,M
47065855,81,M
47065854,01,M
47065853,40,M
47065852,28,M
47065851,99,M
47065851,01,M
47065850,02,M
47065848,65,M
47065845,02,M
47065844,43,M
47065839,65,M
47065838,01,H
47065837,30,M
47065836,55,H
47065813,52,U
47065151,70,U
47065150,PL,Q
47065149,14,O
47065148,79,U
47065148,05,U
47065147,68,A
47065146,01,A
47065145,30,M
47065145,99,M
47065144,68,A
47065143,99,M
47065143,88,M
47065143,52,M
47065143,02,M
47065142,99,O
47065141,85,A
47065140,68,A
47065139,01,A
47065138,91,A
47065136,OR,M
47065135,08,D
47065135,40,D
47065135,81,D
47065134,02,A
47065133,77,M
47065131,08,M
47065131,88,M
47065130,85,A
47065129,07,D
47065129,56,D
47064766,08,U
47064765,08,U
47064764,10,M
47064764,68,M
47064763,40,D
47064761,OR,M
47064759,15,M
47064759,99,M
47064758,02,M
47064757,37,M
47064756,85,F
47064756,08,F
47064755,07,F
47064754,OR,Q
47064435,52,A
47064434,PL,M
47064433,30,U
47064432,37,Q
47064431,99,M
47064430,52,F
47064429,OR,M
47064428,85,E
47064427,92,M
47064426,PL,M
47064425,PL,M
47064425,99,M
47064425,80,M
47064424,99,M
47064423,56,M
47064421,56,O
47064420,PL,M
47064419,93,E
47064418,02,F
47064417,07,Q
47064416,OR,Q
47064415,40,D
47064414,99,M
47064413,02,A
47064412,52,A
47064411,01,F
47064410,TM,E
47064409,25,D
47064407,OR,Q
47064406,56,O
47064405,01,F
47064405,43,F
47064405,05,F
47064405,85,F
47064404,52,M
47064403,52,Q
47064402,01,M
47064402,31,M
47064401,09,M
47064400,85,F
47064399,37,H
47064399,96,H
47064397,02,U
47064396,TC,E
47064395,52,Q
47064394,03,P
47064394,52,P
47064393,08,H
47064392,CU,H
47064391,07,A
47064390,02,P
47064390,56,P
47064389,02,U
47064388,01,A
47064387,07,E
47064386,02,U
47064384,88,Q
47064384,99,Q
47064383,08,A
47064382,37,H
47064382,92,H
47064381,07,H
47064379,99,H
47064378,56,H
47064377,56,H
47064042,OR,M
47064041,99,M
47064040,52,M
47064039,11,M
47064038,05,M
47064037,56,A
47064036,52,M
47064035,02,M
47064034,08,U
47064032,OR,M
47064031,TN,Q
47064030,01,M
47064029,TA,M
47064029,59,M
47064026,08,M
47064026,92,M
47064026,99,M
47064025,08,U
47064024,09,M
47064023,99,M
47064021,99,M
47064019,08,M
47064018,06,M
47064018,99,M
47064017,08,M
47064017,37,M
47064014,99,M
47064013,37,M
47064012,99,M
47064010,91,P
47064009,62,M
47064008,99,M
47064008,87,M
47064007,70,D
47064006,05,U
47064005,05,M
47064005,65,M
47064005,43,M
47064004,99,M
47064003,88,M
47064003,99,M
47064002,52,M
47064001,41,A
47064001,81,A
47063774,02,F
47063773,77,Q
47063772,TM,M
47063771,TM,M
47063770,02,F
47063769,45,F
47063655,08,D
47063652,37,D
47063651,85,A
47063651,09,A
47063650,01,M
47063274,85,U
47063274,37,U
47063273,06,U
47063273,05,U
47063272,TC,E
47063272,TN,E
47063271,OR,A
47063269,56,O
47063269,94,O
47063269,43,O
47063268,99,O
47063267,07,O
47063265,15,A
47063264,99,A
47063263,05,E
47063262,53,O
47063262,37,O
47063261,OR,M
47063260,99,A
47063260,52,A
47063259,03,D
47063257,02,A
47063256,TM,P
47063255,99,M
47063254,43,M
47063253,TM,A
47062885,01,U
47062885,35,U
47062884,52,U
47062883,82,F
47062883,08,F
47062881,02,Q
47062880,85,F
47062879,81,Q
47062878,35,H
47062878,07,H
47062877,56,H
47062538,02,O
47062537,TA,U
47062537,05,U
47062536,02,Q
47062535,08,U
47062535,91,U
47062534,08,U
47062533,99,M
47062533,02,M
47062532,88,M
47062531,88,M
47062530,02,M
47062529,02,O
47062528,52,U
47062527,08,U
47062527,02,U
47062526,14,U
47062526,02,U
47062526,08,U
47062525,08,U
47062525,02,U
47062525,14,U
47062524,87,M
47062524,80,M
47062523,02,F
47062522,85,M
47062522,12,M
47062522,52,M
47062521,OR,M
47062520,OR,M
47062519,OR,M
47062517,02,O
47062516,90,U
47062513,12,M
47062512,30,U
47062511,02,U
47062510,18,U
47062509,91,Q
47062506,05,U
47062505,01,M
47062503,02,U
47062502,03,U
47062501,OR,U
47062002,08,U
47061508,01,M
47061508,99,M
47061507,49,F
47061505,TC,M
47061504,02,O
47061503,37,O
47061503,56,O
47061503,70,O
47061503,99,O
47061501,85,M
47061319,01,E
47061318,02,F
47061317,37,U
47061316,99,M
47061314,05,Q
47061313,TO,M
47061311,01,U
47061306,02,M
47061305,TN,M
47061303,99,M
47061301,99,M
47061298,99,M
47061296,52,U
47061296,08,U
47061295,01,M
47061294,99,M
47061293,52,U
47061292,05,U
47061290,08,Q
47061289,90,U
47061288,32,D
47061287,99,M
47061286,91,H
47061285,40,Q
47061284,99,M
47061284,90,M
47061284,70,M
47061283,99,M
47061282,99,M
47061281,99,M
47061279,02,D
47061274,02,F
47061272,52,U
47061272,06,U
47061271,52,U
47061271,06,U
47061271,81,U
47061270,52,D
47061268,83,A
47061267,15,A
47061266,56,A
47061265,99,M
47061264,56,O
47061262,88,M
47061261,85,M
47061260,50,E
47061260,02,E
47061259,99,M
47061258,02,D
47061257,37,D
47061256,70,M
47061256,09,M
47061255,08,Q
47061253,94,H
47061252,83,M
47061251,99,M
47061250,GM,M
47061249,99,M
47061248,CU,M
47061246,37,H
47061177,CO,M
47061152,56,H
47061152,09,H
47061151,PL,M
47060845,02,H
47060812,56,H
47059403,46,M
47059203,99,M
47059202,50,M
47058651,99,M
47058649,52,M
47058648,88,M
47058647,99,M
47058646,88,M
47058645,99,M
47058644,20,M
47058643,52,M
47058642,TC,M
47058641,52,M
47058640,05,M
47058640,99,M
47058639,TO,M
47058638,32,M
47058637,99,M
47058636,02,M
47058635,99,M
47058635,20,M
47058634,53,M
47058634,02,M
47058633,12,M
47058632,99,M
47058632,37,M
47058631,05,M
47058629,37,M
47058257,50,D
47058256,52,Q
47058253,05,Q
47057886,35,U
47057886,85,U
47057885,85,U
47057885,35,U
47057884,35,U
47057884,85,U
47057882,99,M
47057882,05,M
47057881,DC,M
47057880,07,M
47057878,20,M
47057878,75,M
47057877,TN,O
47057877,TC,O
47057877,TM,O
47057851,43,A
47057850,12,A
47057849,87,A
47057848,50,Q
47057847,99,M
47057846,99,M
47057845,40,A
47057844,01,F
47057843,PL,M
47057842,87,F
47057841,01,F
47057839,01,M
47057837,20,H
47057837,53,H
47057835,50,E
47057833,76,M
47057833,99,M
47057832,TC,D
47057831,50,H
47057831,01,H
47057830,52,Q
47057829,56,H
47057829,01,H
47057828,01,Q
47057827,02,Q
47057827,99,Q
47057827,52,Q
47057826,40,M
47057825,65,M
47057824,11,M
47057823,43,M
47057818,TM,H
47057817,01,A
47057816,37,O
47057141,TN,M
47057140,01,M
47057139,85,M
47057138,TO,M
47057137,15,M
47057137,99,M
47057136,05,M
47057135,99,M
47057134,02,M
47057133,30,M
47057132,12,M
47057131,83,M
47057130,DI,M
47057128,99,M
47057127,01,M
47057126,02,E
47057123,37,M
47057121,05,M
47057119,87,M
47057118,85,M
47057117,05,M
47057116,99,M
47057115,52,M
47057114,79,M
47057114,01,M
47057113,99,M
47057113,70,M
47057110,62,M
47057110,08,M
47057109,28,M
47057109,09,M
47057107,08,M
47057107,92,M
47057106,05,M
47057105,01,M
47056713,40,M
47056712,88,M
47056711,02,M
47056710,52,A
47056708,02,D
47056708,87,D
47056707,50,E
47056706,08,D
47056705,05,M
47056328,99,Q
47056327,02,F
47056326,52,Q
47056324,55,Q
47056323,02,U
47056322,56,U
47056321,05,E
47056320,56,A
47056318,02,A
47056317,56,O
47056315,92,M
47056314,OR,M
47056313,07,D
47056312,TM,P
47056311,99,M
47056311,01,M
47056309,02,Q
47056309,99,Q
47056308,12,U
47056307,52,Q
47056307,99,Q
47056306,35,E
47056305,52,M
47056305,85,M
47056303,52,M
47056303,65,M
47055972,01,M
47055971,01,M
47055969,56,Q
47055968,01,A
47055966,56,P
47055965,14,M
47055965,52,M
47055964,56,M
47055963,02,H
47055962,07,M
47055961,05,M
47055960,07,F
47055959,94,O
47055959,56,O
47055957,11,M
47055956,OR,M
47055954,02,A
47055953,02,E
47055952,43,A
47055951,CU,M
47055950,PL,M
47055949,87,M
47055948,81,E
47055948,02,E
47055947,11,E
47055947,02,E
47055946,37,H
47055945,07,E
47055943,81,E
47055942,OR,M
47055941,01,O
47055941,TG,O
47055941,TN,O
47055940,81,A
47055939,54,O
47055938,53,D
47055937,01,E
47055936,05,H
47055936,19,H
47055935,52,A
47055934,97,U
47055933,16,U
47055930,45,D
47055929,01,M
47055927,05,H
47055925,08,U
47055924,56,H
47055924,37,H
47055923,52,A
47055921,77,Q
47055920,02,M
47055919,01,D
47055918,08,M
47055917,PL,M
47055916,68,M
47055916,46,M
47055915,37,H
47055914,68,M
47055913,05,M
47055912,30,M
47055912,01,M
47055911,60,H
47055911,45,H
47055909,02,H
47055909,51,H
47055909,48,H
47055908,54,H
47055908,41,H
47055908,08,H
47055906,56,H
47055905,78,H
47055904,08,H
47055903,35,H
47055883,52,U
47055882,99,M
47055881,32,M
47055881,99,M
47055880,61,M
47055879,14,M
47055879,99,M
47055878,42,M
47055877,99,M
47055876,68,M
47055875,88,M
47055874,50,M
47055871,20,M
47055871,40,M
47055871,85,M
47055870,TM,M
47055869,01,M
47055869,52,M
47055868,99,M
47055867,56,M
47055867,37,M
47055866,02,M
47055866,50,M
47055864,05,U
47055863,68,M
47055862,02,A
47055860,05,M
47055859,99,M
47055858,99,M
47055857,40,O
47055856,52,M
47055856,30,M
47055854,20,M
47055853,99,M
47055852,99,M
47055851,68,M
47055851,28,M
47055850,OR,M
47055849,50,M
47055848,43,M
47055846,01,U
47055845,52,O
47055844,32,M
47055843,TM,M
47055842,TO,M
47055841,99,M
47055840,65,M
47055839,99,M
47055838,05,U
47055837,99,Q
47055837,07,Q
47055836,55,H
47055748,52,M
47055748,70,M
47055151,02,M
47055150,45,Q
47055149,83,A
47055148,02,E
47055147,52,D
47055146,85,A
47055144,02,D
47055142,69,Q
47055141,85,A
47055140,85,A
47055139,85,A
47055138,59,O
47055137,45,E
47055136,46,D
47055136,52,D
47055136,07,D
47055135,69,Q
47055134,41,D
47055133,65,M
47055131,08,M
47055131,88,M
47055129,50,D
47055129,01,D
47054766,08,U
47054762,52,D
47054761,83,M
47054759,50,Q
47054758,TM,M
47054756,07,O
47054435,91,H
47054434,14,O
47054433,56,M
47054432,01,M
47054431,99,M
47054430,40,M
47054429,99,H
47054428,01,A
47054427,PL,M
47054425,TM,M
47054424,01,M
47054423,85,F
47054422,07,A
47054421,TM,M
47054419,OR,M
47054418,TC,H
47054417,OR,Q
47054414,81,A
47054413,02,A
47054412,01,E
47054412,82,E
47054411,TG,A
47054410,52,O
47054408,OR,Q
47054407,52,D
47054407,46,D
47054407,37,D
47054406,43,F
47054404,51,H
47054403,52,E
47054402,99,M
47054401,09,M
47054399,56,H
47054399,03,H
47054398,02,U
47054396,TM,E
47054396,01,E
47054395,05,M
47054395,99,M
47054394,08,H
47054393,85,E
47054392,CU,H
47054391,08,A
47054390,08,H
47054389,02,U
47054388,TS,H
47054387,TM,H
47054386,30,U
47054382,01,H
47054380,45,H
47054380,52,H
47054379,01,H
47054379,37,H
47054379,99,H
47054379,56,H
47054378,99,M
47054377,50,H
47054044,91,M
47054044,02,M
47054043,56,M
47054042,99,M
47054041,99,M
47054038,05,M
47054036,02,M
47054035,17,M
47054034,08,M
47054033,99,M
47054031,99,M
47054031,08,M
47054030,99,M
47054029,05,U
47054028,53,M
47054027,15,M
47054026,OR,M
47054022,43,M
47054021,TM,M
47054018,30,M
47054018,05,M
47054016,01,M
47054016,35,M
47054015,30,A
47054014,99,M
47054013,TA,U
47054013,05,U
47054013,56,U
47054012,30,M
47054012,43,M
47054011,65,M
47054011,23,M
47054009,56,H
47054008,52,U
47054007,52,O
47054006,05,U
47054005,05,M
47054004,59,D
47054003,01,M
47053773,01,U
47053772,TM,M
47053771,02,F
47053768,02,E
47053651,37,O
47053650,61,A
47053650,91,A
47053650,52,A
47053274,85,U
47053273,99,A
47053271,92,U
47053270,85,U
47053269,52,F
47053268,08,D
47053268,56,D
47053267,16,E
47053266,83,M
47053266,50,M
47053264,33,D
47053263,99,E
47053262,95,D
47053261,02,D
47053260,99,A
47053259,TM,P
47053258,05,D
47053257,TM,O
47053257,TN,O
47053257,TG,O
47053256,95,P
47053256,52,P
47053256,07,P
47053255,08,P
47053253,69,Q
47053253,70,Q
47052885,30,U
47052884,91,F
47052883,43,F
47052883,02,F
47052882,99,M
47052882,10,M
47052880,85,Q
47052879,CU,H
47052878,07,H
47052877,95,O
47052877,43,O
47052877,56,O
47052536,TC,E
47052533,05,U
47052533,TA,U
47052532,20,M
47052531,62,U
47052529,62,U
47052528,52,U
47052527,14,U
47052527,08,U
47052526,02,U
47052525,02,F
47052524,08,M
47052523,02,F
47052522,02,D
47052521,43,D
47052521,69,D
47052520,OR,M
47052517,09,M
47052516,85,M
47052515,95,U
47052514,85,E
47052514,50,E
47052514,56,E
47052513,30,U
47052512,56,O
47052511,18,U
47052510,56,O
47052510,02,O
47052510,15,O
47052509,02,Q
47052509,52,Q
47052507,85,A
47052507,50,A
47052507,40,A
47052506,45,U
47052504,30,M
47052503,23,U
47052502,03,U
47052501,TM,A
47052002,08,U
47052001,02,E
47051508,70,M
47051506,52,D
47051505,TC,M
47051503,37,O
47051503,99,O
47051503,56,O
47051502,70,M
47051319,37,U
47051318,37,U
47051316,02,Q
47051316,08,Q
47051315,08,M
47051314,TM,M
47051312,01,U
47051309,01,U
47051306,99,U
47051305,79,M
47051305,99,M
47051303,99,M
47051299,05,U
47051299,43,U
47051299,07,U
47051299,04,U
47051299,56,U
47051299,54,U
47051298,99,M
47051298,79,M
47051297,99,M
47051296,65,M
47051295,31,H
47051293,52,U
47051291,43,M
47051289,05,U
47051288,99,M
47051287,56,A
47051286,99,H
47051285,40,Q
47051284,OR,A
47051283,99,M
47051280,05,M
47051279,02,E
47051274,95,O
47051274,37,O
47051274,07,O
47051274,03,O
47051273,52,U
47051273,06,U
47051272,52,U
47051272,06,U
47051271,37,O
47051269,07,O
47051267,99,A
47051266,01,E
47051265,99,M
47051262,56,O
47051260,99,M
47051260,50,M
47051260,09,M
47051258,94,D
47051257,99,M
47051256,70,M
47051256,09,M
47051255,05,U
47051253,99,M
47051251,88,M
47051250,52,H
47051250,37,H
47051249,CU,M
47051246,99,H
47051208,70,M
47051187,15,O
47051187,02,O
47051170,55,H
47051151,99,M
47051028,99,M
47051028,30,M
47051027,GM,M
47051026,99,O
47051026,37,O
47051025,02,P
47050846,02,Q
47050846,99,Q
47050779,92,H
47050778,08,H
47050777,69,H
47050775,56,H
47050673,DO,H
47050671,56,H
47050671,78,H
47050665,99,H
47050664,92,H
47050664,52,H
47050661,TM,H
47050659,56,H
47050658,99,H
47050656,92,H
47050655,43,H
47050653,TN,H
47050652,01,H
47050651,69,H
47050650,92,H
47050550,99,H
47050460,PL,Q
47050459,79,M
47050457,OR,Q
47050456,99,Q
47050454,08,M
47050453,02,M
47050452,99,M
47050452,05,M
47050451,82,M
47050450,82,M
47050436,99,Q
47050426,57,M
47050426,51,M
47050426,OR,M
47050426,87,M
47050426,34,M
47050415,OR,M
47050399,99,M
47050399,69,M
47050399,01,M
47050392,OR,M
47050387,99,H
47050382,12,M
47050373,81,M
47050373,91,M
47050370,08,U
47050369,99,Q
47050352,PL,A
47050351,02,O
47050350,50,A
47050350,85,A
47050350,70,A
47050350,56,A
47050350,99,A
47050350,02,A
47050344,70,A
47050339,20,M
47050339,56,M
47050293,85,Q
47050291,PL,Q
47050290,OR,Q
47050289,OR,Q
47050288,OR,Q
47050287,OR,Q
47050286,99,M
47050285,99,M
47050284,PL,Q
47050283,52,D
47050282,PL,Q
47050281,OR,Q
47050280,OR,Q
47050279,56,O
47050278,52,O
47050278,94,O
47050277,OR,Q
47050276,PL,Q
47050275,OR,Q
47050274,OR,Q
47050273,PL,Q
47050272,OR,A
47050271,OR,Q
47050269,OR,Q
47050268,70,O
47050266,OR,M
47050265,43,M
47050264,08,H
47050263,99,A
47050261,99,Q
47050259,99,M
47050259,69,M
47050258,99,M
47050258,69,M
47050256,48,U
47050254,43,M
47050253,30,H
47050252,06,U
47050252,02,U
47050251,15,M
47050250,40,Q
47050242,TN,A
47050242,TM,A
47050242,TC,A
47050242,01,A
47050234,05,M
47050231,05,M
47050230,92,M
47050230,05,M
47050229,70,O
47050219,99,Q
47050214,PL,M
47050213,PL,M
47050194,43,M
47050192,OR,M
47050192,PL,M
47050191,OR,M
47050176,PL,M
47050162,99,M
47050153,05,M
47050153,88,M
47050153,37,M
47050152,99,M
47050150,01,A
47050140,88,A
47050139,TM,D
47050139,TN,D
47050116,88,M
47050109,30,Q
47050107,99,Q
47050106,99,M
47050105,09,M
47050105,94,M
47050103,99,M
47050102,01,O
47050101,30,M
47050101,99,M
47050100,01,D
47050099,85,M
47050098,99,A
47050097,32,M
47050096,99,M
47050096,69,M
47050096,09,M
47050095,05,U
47050095,06,U
47050094,TN,M
47050092,TM,M
47050091,05,U
47050091,06,U
47050090,05,U
47050090,06,U
47050089,PL,Q
47050089,99,Q
47050088,PL,M
47050087,99,Q
47050086,02,M
47050085,32,M
47050085,99,M
47050083,92,M
47050083,99,M
47050082,56,A
47050081,99,Q
47050078,92,Q
47050077,99,Q
47050077,TM,Q
47050077,TG,Q
47050077,05,Q
47050076,99,Q
47050075,99,Q
47050075,40,Q
47050074,99,A
47050073,76,M
47050071,56,A
47050069,05,A
47050068,43,M
47050067,99,P
47050066,88,M
47050064,40,M
47050064,20,M
47050064,43,M
47050064,56,M
47050064,99,M
47050057,70,A
47050053,99,M
47050051,71,M
47050050,01,D
47050050,50,D
47050048,50,O
47050048,01,O
47050047,52,D
47050046,20,M
47050044,53,D
47050043,70,M
47050043,99,M
47050042,43,M
47050041,99,M
47050039,09,M
47050039,99,M
47050039,92,M
47050038,82,M
47050038,01,M
47050037,88,M
47050036,53,M
47050036,20,M
47050035,11,U
47050034,43,M
47050033,70,M
47050029,99,M
47050027,43,M
47050017,99,M
47050017,07,M
47050017,30,M
47050014,56,H
47050014,37,H
47050007,76,H
47050007,99,H
47049404,99,M
47049404,30,M
47049404,92,M
47049403,08,M
47049204,06,M
47049204,99,M
47049203,99,M
47049203,88,M
47049202,50,M
47048651,05,M
47048651,99,M
47048650,43,M
47048648,52,M
47048647,02,M
47048646,57,M
47048645,43,M
47048644,99,M
47048643,20,M
47048641,32,M
47048640,37,M
47048640,07,M
47048639,01,M
47048638,52,M
47048637,05,M
47048637,81,M
47048636,52,M
47048636,70,M
47048635,05,M
47048634,12,M
47048633,88,M
47048632,52,M
47048631,99,M
47048630,61,M
47048630,02,M
47048629,01,M
47048258,40,U
47048257,99,M
47048256,02,Q
47048255,02,Q
47048254,37,M
47048253,52,P
47047885,85,U
47047884,85,U
47047884,35,U
47047882,08,M
47047881,TC,D
47047880,08,U
47047879,45,D
47047879,94,D
47047878,02,E
